City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
238,pavlodar,52.3,76.95,-8.109999999999957,86,100,7.0,KZ,1674576607
239,chirongui,-12.9319,45.1483,27.960000000000036,75,100,8.32,YT,1674576799
240,sinazongwe,-17.2614,27.4618,24.200000000000045,81,100,2.93,ZM,1674576799
241,kabarnet,0.4919,35.743,20.57000000000005,38,100,3.06,KE,1674576800
242,dossor,47.5272,52.9811,-4.659999999999968,67,24,4.22,KZ,1674576800
243,arlit,18.7369,7.3853,33.54000000000002,7,0,2.68,NE,1674576802
244,marzuq,14.4,46.4667,17.930000000000007,72,0,4.04,YE,1674576802
245,rosetta,31.4044,30.4164,16.25,70,0,5.99,EG,1674576803
246,san patricio,28.017,-97.5169,22.920000000000016,88,100,8.98,US,1674576803
247,bathsheba,13.2167,-59.5167,29.340000000000032,54,20,11.32,BB,1674576804
248,orsta,62.2029,6.1272,10.770000000000039,71,75,1.03,NO,1674576804
249,lydenburg,-25.0978,30.4597,26.33000000000004,33,7,3.47,ZA,1674576804
250,hambantota,6.1241,81.1185,24.150000000000034,79,75,5.65,LK,1674576805
251,altay,47.8667,88.1167,-19.22999999999999,96,100,1.23,CN,1674576805
252,filadelfia,39.9523,-75.1638,6.57000000000005,60,20,9.26,US,1674576536
253,namibe,-15.1961,12.1522,25.390000000000043,75,84,4.31,AO,1674576806
254,victoria,22.2855,114.1577,12.03000000000003,43,21,4.92,HK,1674576562
255,lagoa,39.05,-27.9833,14.890000000000043,83,58,10.11,PT,1674576807
256,gazojak,41.1875,61.4036,-4.71999999999997,59,8,2.89,TM,1674576808
257,itoman,26.1247,127.6694,10.010000000000048,66,75,14.4,JP,1674576808
258,nouadhibou,20.931,-17.0347,19.590000000000032,66,0,5.89,MR,1674576809
259,mweka,-4.85,21.5667,26.460000000000036,67,50,1.8,CD,1674576809
260,morondava,-20.2833,44.2833,24.74000000000001,94,100,11.67,MG,1674576810
261,meulaboh,4.1363,96.1285,23.53000000000003,90,100,3.24,ID,1674576810
262,soyo,-6.1349,12.3689,28.100000000000023,69,79,3.36,AO,1674576811
263,jundia,-8.9347,-35.5736,32.610000000000014,40,2,5.65,BR,1674576812
264,hanzhong,33.0728,107.0303,-0.12999999999999545,31,50,0.92,CN,1674576812
265,petrovsk-zabaykalskiy,51.273,108.843,-34.579999999999984,98,64,1.25,RU,1674576798
266,voh,-20.9667,164.7,24.760000000000048,91,6,1.33,NC,1674576813
267,chuy,-33.6971,-53.4616,29.960000000000036,28,1,2.61,UY,1674576813
268,celestun,20.8667,-90.4,26.210000000000036,68,11,5.54,MX,1674576814
269,xunchang,28.4543,104.715,6.410000000000025,76,60,1.46,CN,1674576814
270,puerto carreno,6.189,-67.4859,32.89000000000004,39,35,5.02,CO,1674576815
271,chitose,42.8194,141.6522,-12.169999999999959,84,20,1.54,JP,1674576752
272,lebu,-37.6167,-73.65,17.160000000000025,64,2,6.21,CL,1674576816
273,ribeira grande,38.5167,-28.7,18.220000000000027,68,20,6.17,PT,1674576817
274,bonavista,48.6499,-53.1147,4.6299999999999955,95,100,10.75,CA,1674576818
275,saint george,37.1041,-113.5841,1.330000000000041,68,0,0.0,US,1674576818
276,cayenne,4.9333,-52.3333,28.02000000000004,65,75,4.63,GF,1674576819
277,ostrovnoy,68.0531,39.5131,-3.409999999999968,78,7,10.89,RU,1674576819
278,alugan,12.2188,125.4808,25.610000000000014,78,60,7.5,PH,1674576819
279,muravlenko,63.7898,74.523,-16.94999999999999,95,100,6.73,RU,1674576820
280,mascota,20.5167,-104.7833,16.28000000000003,33,92,1.51,MX,1674576820
281,makat,47.6469,53.3463,-4.739999999999952,67,48,3.94,KZ,1674576821
282,santa cruz cabralia,-16.2781,-39.0247,31.129999999999995,66,40,8.23,BR,1674576821
283,esterhazy,50.65,-102.0843,-11.659999999999968,95,99,3.67,CA,1674576823
284,ilulissat,69.2167,-51.1,-3.9899999999999523,54,75,5.14,GL,1674576824
285,fort nelson,58.8053,-122.7002,-17.649999999999977,99,63,0.13,CA,1674576824
286,cam ranh,11.9214,109.1591,22.980000000000018,78,75,12.86,VN,1674576825
287,henderson,36.0397,-114.9819,7.350000000000023,40,0,6.69,US,1674576825
288,zacualpan,21.25,-105.1667,21.79000000000002,70,42,0.51,MX,1674576826
289,viedma,-40.8135,-62.9967,16.100000000000023,64,51,12.12,AR,1674576827
290,asau,46.4333,26.4,-1.4899999999999523,80,90,2.15,RO,1674576827
291,hualmay,-11.0964,-77.6139,24.129999999999995,70,93,3.92,PE,1674576827
292,pemalang,-6.9,109.3667,26.120000000000005,84,100,1.42,ID,1674576828
293,zheleznodorozhnyy,55.7503,38.0042,-0.7699999999999818,96,100,2.32,RU,1674576744
294,sakakah,29.9697,40.2064,13.100000000000023,49,0,4.28,SA,1674576268
295,shatsk,54.0258,41.7119,-7.839999999999975,89,52,3.08,RU,1674576829
296,port lincoln,-34.7333,135.8667,15.720000000000027,85,2,3.36,AU,1674576830
297,sayyan,15.1718,44.3244,14.860000000000014,49,1,0.35,YE,1674576830
298,purpe,64.4803,76.6897,-21.799999999999983,98,100,7.25,RU,1674576832
299,saint-raymond,45.467,-73.6095,1.1200000000000045,83,100,10.29,CA,1674576832
300,bihoro,43.8228,144.1044,-10.739999999999952,64,100,6.57,JP,1674576644
301,flin flon,54.7682,-101.865,-25.339999999999975,100,82,0.94,CA,1674576833
302,cabinda,-5.55,12.2,28.120000000000005,69,70,3.38,AO,1674576646
303,zorgo,12.2489,-0.6158,36.670000000000016,10,7,3.2,BF,1674576834
304,kirensk,57.7853,108.1119,-33.04999999999998,99,83,1.04,RU,1674576835
305,ilorin,8.5,4.55,36.57000000000005,14,54,1.07,NG,1674576835
306,enshi,30.3,109.4833,1.57000000000005,70,27,1.33,CN,1674576836
307,siparia,10.1333,-61.5,30.460000000000036,57,25,5.35,TT,1674576836
308,beringovskiy,63.05,179.3167,-24.339999999999975,96,94,5.83,RU,1674576837
309,santa rosa,14.3122,121.1114,26.170000000000016,75,95,7.94,PH,1674576837
310,sabya,17.1495,42.6254,25.879999999999995,66,12,3.15,SA,1674576838
311,beitbridge,-22.2167,30.0,33.64000000000004,25,98,6.14,ZW,1674576839
312,cody,44.5263,-109.0565,-1.8799999999999955,45,0,6.26,US,1674576840
313,skjervoy,70.0311,20.9714,3.0,81,100,17.41,NO,1674576840
314,hasaki,35.7333,140.8333,-2.099999999999966,51,100,9.05,JP,1674576841
315,simpang,-1.2667,104.0833,23.460000000000036,93,100,2.91,ID,1674576842
316,barra patuca,15.8,-84.2833,26.189999999999998,79,60,4.8,HN,1674576843
317,pokaran,26.9167,71.9167,14.170000000000016,22,0,4.73,IN,1674576843
318,plouzane,48.3833,-4.6167,8.03000000000003,74,75,6.17,FR,1674576844
319,jardim,-21.4803,-56.1381,32.5,48,65,2.11,BR,1674576844
320,port hedland,-20.3167,118.5667,28.03000000000003,83,19,2.06,AU,1674576845
321,ukiah,39.1502,-123.2078,8.900000000000034,74,6,1.67,US,1674576845
322,mount pleasant,32.7941,-79.8626,12.220000000000027,51,0,4.12,US,1674576846
323,talcahuano,-36.7167,-73.1167,20.82000000000005,49,20,3.6,CL,1674576846
324,beysehir,37.6773,31.7246,7.03000000000003,51,2,2.51,TR,1674576847
325,qaanaaq,77.484,-69.3632,-24.369999999999976,63,20,3.32,GL,1674576848
326,bulungu,-4.55,18.6,26.840000000000032,77,67,1.77,CD,1674576729
327,bud,39.447,-86.1758,3.2700000000000387,86,100,2.55,US,1674576849
328,paoua,7.2427,16.4406,34.85000000000002,11,64,2.32,CF,1674576849
